epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,use_beta_S_in_test_loss,test_beta_S,main_folder,losses_file,run
62,284.2714007017544,259.3108721052632,24.960527333333335,0.0,362.02209122807017,337.00737859649126,25.014714315789472,0.0,64,64,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/0,./data/tuner/agren_40_bs/runs/0/losses.csv,0
63,289.39091684210524,263.89051350877196,25.50040866666667,0.0,361.9433133333333,336.9365143859649,25.006796561403508,0.0,64,64,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/0,./data/tuner/agren_40_bs/runs/0/losses.csv,0
0,935.8143924137931,909.4286500000001,26.38574348275862,0.0,975.058805862069,948.1591320689655,26.899671758620688,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
1,662.9835331034483,636.7223937931035,26.261147758620687,0.0,698.5491672413793,671.8026355172415,26.746527172413792,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
2,550.5357013793104,525.8356672413794,24.70004044827586,0.0,603.3010272413793,578.0916627586207,25.20936293103448,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
3,508.3392275862069,484.3425327586207,23.99668820689655,0.0,556.8468282758621,532.5608044827586,24.286027,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
4,491.1038731034483,467.288775862069,23.81509975862069,0.0,528.7904931034483,504.93937379310347,23.851119206896552,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
5,459.55755655172413,436.0999337931035,23.457622517241383,0.0,509.0840293103448,485.3599444827586,23.724084103448273,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
6,435.19672241379305,411.8016779310345,23.395043344827588,0.0,493.5255817241379,469.8514168965517,23.67416917241379,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
7,444.6410824137931,421.0886824137931,23.552401586206894,0.0,481.70491586206896,458.0252948275862,23.679621344827588,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
8,421.0877893103448,397.7544720689655,23.333313137931032,0.0,473.0117955172414,449.33283655172414,23.678961103448277,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
9,423.5201468965517,399.6163755172414,23.90377427586207,0.0,465.3299768965517,441.61406344827583,23.71591275862069,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
10,393.36623586206895,370.15153206896554,23.214704137931033,0.0,458.6430279310345,434.88942620689653,23.75359820689655,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
11,387.9212386206897,364.3781613793103,23.543075172413793,0.0,452.84773379310343,429.03641172413796,23.81132196551724,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
12,392.7661727586207,368.9684751724138,23.797697344827586,0.0,447.68901,423.8403275862069,23.848680931034483,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
13,383.25463448275866,359.75205068965516,23.502579620689655,0.0,443.2441127586207,419.35997586206895,23.884138724137934,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
14,375.62499689655175,352.0642803448276,23.560717275862068,0.0,438.45762034482755,414.53956206896555,23.91805872413793,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
15,375.1427627586207,351.2035465517242,23.939215655172415,0.0,434.6206848275862,410.66163275862067,23.959051724137932,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
16,373.1876193103448,349.57253965517236,23.615078172413792,0.0,431.73954379310345,407.8939603448276,23.84558424137931,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
17,368.57475965517244,344.6732679310345,23.901492793103447,0.0,426.4819386206897,402.61276137931037,23.86917703448276,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
18,361.3210893103448,337.99492758620687,23.32615948275862,0.0,423.53848862068963,399.5998489655172,23.938639,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
19,367.65852827586207,343.7162927586207,23.94223475862069,0.0,420.3265531034483,396.3016568965517,24.024894137931035,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
20,361.50150931034483,337.61338310344826,23.888126448275862,0.0,417.994805862069,393.9373803448276,24.05742575862069,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
21,357.857805862069,333.95324586206897,23.904558275862065,0.0,415.8866051724138,391.7863562068966,24.100250482758618,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
22,352.53355,328.4158006896552,24.117751655172416,0.0,413.6724648275862,389.5653679310345,24.10709551724138,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
23,338.8053648275862,315.22518586206894,23.580177827586205,0.0,411.6862855172414,387.56366655172417,24.122619862068966,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
24,343.8002248275862,319.9809893103448,23.819231379310345,0.0,410.0976810344827,385.9356296551724,24.162050206896552,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
25,342.25543793103446,318.4092348275862,23.84620020689655,0.0,408.44815275862067,384.244465862069,24.20368655172414,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
26,341.0899768965517,317.0253093103448,24.06466624137931,0.0,406.1716313793103,381.97347551724135,24.19815444827586,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
27,334.5749455172414,310.6368310344828,23.93811396551724,0.0,404.67172068965516,380.4379996551724,24.233721999999997,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
28,331.1105017241379,307.06128896551724,24.049215344827584,0.0,403.5496713793103,379.2948020689655,24.25487051724138,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
29,333.85990586206896,309.6616772413793,24.198230655172413,0.0,401.8268820689655,377.5526658620689,24.274218068965517,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
30,329.6064989655173,305.64718172413797,23.95931651724138,0.0,400.50714068965516,376.2013286206897,24.30580748275862,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
31,333.38688965517247,308.9601206896552,24.426766413793104,0.0,399.1802175862069,374.85664241379305,24.323573551724138,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
32,338.78058896551727,315.0039727586207,23.77661282758621,0.0,398.19924137931037,374.04567344827586,24.153572448275863,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
33,337.91972034482757,313.66735137931033,24.252370068965515,0.0,395.271384137931,371.0672996551724,24.204085586206897,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
34,326.88291620689654,303.2904268965517,23.59248582758621,0.0,394.3781255172414,370.14407482758617,24.234049482758618,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
35,333.48474896551727,309.4063396551724,24.078414344827586,0.0,393.62985275862064,369.3109048275862,24.31894824137931,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
36,325.8162627586207,301.9116855172414,23.904578344827584,0.0,392.46629517241377,368.13595068965515,24.330344034482756,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
37,324.10958000000005,300.13443344827584,23.97514651724138,0.0,391.8729196551724,367.51776827586207,24.355151517241378,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
38,325.0539651724138,301.1521903448276,23.90177568965517,0.0,391.20497310344825,366.8060668965517,24.398909413793103,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
39,316.42421137931035,292.53335206896554,23.890860137931032,0.0,390.4238231034483,365.9899396551724,24.43388113793103,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
40,323.95424034482755,299.46539,24.488845137931033,0.0,389.4488282758621,364.97742793103447,24.47139851724138,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
41,312.09279965517237,288.25373379310344,23.839066931034484,0.0,389.12797413793106,364.62569344827585,24.502278172413792,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
42,317.2106182758621,292.63919931034485,24.571417965517245,0.0,387.9762462068965,363.44366137931036,24.53258620689655,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
43,315.2139903448276,290.66779344827586,24.546195689655175,0.0,387.3675493103448,362.82606241379307,24.541484275862068,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
44,317.80651655172414,293.1917851724138,24.61473606896552,0.0,386.81546379310345,362.24100241379307,24.574462896551722,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
45,316.24452724137933,291.62048758620693,24.624041724137932,0.0,386.03559586206893,361.41727275862064,24.618326344827587,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
46,308.6005337931034,284.2951996551724,24.30533524137931,0.0,385.32658620689654,360.70909275862067,24.617488620689652,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
47,309.42241172413793,284.8447727586207,24.577640206896554,0.0,384.9623889655172,360.3476017241379,24.61478706896552,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
48,312.34044448275864,288.4754693103448,23.864976931034484,0.0,384.56463655172416,360.12686724137933,24.43777172413793,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
49,314.46289448275866,290.08784586206895,24.375046172413793,0.0,381.36134896551727,356.8748365517241,24.48651024137931,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
50,310.46016379310345,285.89510172413793,24.565061862068966,0.0,380.55902931034484,356.02680344827587,24.532228620689654,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
51,307.4246586206896,283.365345862069,24.059315413793104,0.0,379.64107793103443,355.0662489655173,24.574829620689655,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
52,307.3936672413793,283.1224848275862,24.271178931034484,0.0,378.80837379310344,354.2213286206897,24.587044620689657,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
53,309.2148593103448,284.5996348275862,24.615227,0.0,378.75620206896554,354.1226572413793,24.633545448275864,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
54,306.0528489655172,281.5664044827586,24.486443551724136,0.0,378.0124851724138,353.36444275862067,24.648040448275864,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
55,304.93794137931036,280.36232310344826,24.575618,0.0,377.2850096551724,352.59557517241376,24.689435586206898,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
56,299.7413262068966,275.27876413793103,24.46256010344828,0.0,376.71983068965517,352.0136327586207,24.706200724137933,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
57,308.1945155172414,283.4508941379311,24.743619413793105,0.0,376.6440372413793,351.92782862068964,24.716208586206896,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
58,303.4653568965517,278.70029103448275,24.765065517241382,0.0,375.74508862068967,350.998374137931,24.746718241379313,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
59,302.1268651724138,277.43340344827584,24.693460448275864,0.0,375.3075182758621,350.5317020689655,24.775820172413795,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
60,297.5525465517241,272.88978931034484,24.662755896551722,0.0,375.0692693103448,350.2814634482759,24.78780293103448,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
61,297.73292896551726,273.163744137931,24.569182137931037,0.0,374.4459986206897,349.66124482758624,24.78474972413793,0.0,64,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_bs/runs/1,./data/tuner/agren_40_bs/runs/1/losses.csv,1
