epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,use_beta_S_in_test_loss,test_beta_S,main_folder,losses_file,run
62,437.82866333333334,413.6923053333333,24.136361466666663,0.0,462.8153253333333,439.05440533333336,23.760921466666666,0.0,64,256,0,32,5,1.9307e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/1,./data/tuner/agren_40_lr/runs/1/losses.csv,1
63,427.7855073333333,403.9565733333333,23.828932733333332,0.0,461.89014599999996,438.14517266666667,23.744970866666666,0.0,64,256,0,32,5,1.9307e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/1,./data/tuner/agren_40_lr/runs/1/losses.csv,1
0,1111.21478,1085.307838,25.906943333333334,0.0,1133.514822,1107.196012,26.318809133333332,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
1,854.9300593333334,826.4934526666667,28.4366088,0.0,876.422402,847.575878,28.846526733333334,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
2,739.5611393333332,711.3597046666667,28.20143746666667,0.0,770.652938,742.1266766666666,28.526253933333336,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
3,673.7793559999999,645.6111386666666,28.1682174,0.0,703.95915,675.6350966666666,28.324057999999997,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
4,627.6392940000001,600.0482373333333,27.591060866666666,0.0,656.0513606666666,628.2096493333333,27.841721800000002,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
5,609.267496,581.8543673333334,27.413132933333333,0.0,623.6202873333333,596.308674,27.311606066666666,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
6,578.9201919999999,552.2969553333334,26.623245066666666,0.0,598.6912433333333,571.8932946666666,26.797942266666666,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
7,561.4944753333333,535.068862,26.4256066,0.0,579.4242026666667,553.1152060000001,26.308985133333334,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
8,542.4990113333333,516.733452,25.765561933333334,0.0,565.1655933333333,539.2814826666666,25.884113533333334,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
9,538.7797766666666,513.368074,25.411700933333336,0.0,553.2515966666667,527.7317853333333,25.519817133333333,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
10,496.2764246666667,471.45812466666666,24.818299666666668,0.0,543.4610426666667,518.209114,25.251934666666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
11,511.46079333333336,486.449376,25.0114196,0.0,534.66606,509.6423546666666,25.023712866666664,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
12,504.37114,479.51726933333333,24.8538718,0.0,526.97167,502.129186,24.842487533333333,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
13,496.34879400000005,471.671538,24.677259933333335,0.0,520.1539013333334,495.46589800000004,24.68800966666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
14,485.05666,460.635026,24.421635066666667,0.0,514.2695873333333,489.72924,24.540342266666666,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
15,484.1926853333333,459.7298113333334,24.462868333333336,0.0,508.93342866666666,484.53897266666667,24.394452666666666,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
16,488.3479413333333,463.8540193333334,24.493917733333333,0.0,503.81567333333334,479.5429873333333,24.272685866666666,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
17,464.6769233333333,440.7131693333333,23.963751066666667,0.0,499.0079206666667,474.85001800000003,24.157901799999998,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
18,479.003532,454.58103800000004,24.422500000000003,0.0,494.60984199999996,470.51846,24.091379933333332,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
19,464.0890693333333,440.18145,23.9076256,0.0,490.9752446666667,466.96708,24.008165333333334,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
20,476.1464873333333,452.2165333333333,23.929944066666668,0.0,487.31854666666663,463.37049,23.948055733333334,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
21,470.30115600000005,446.193166,24.10798553333333,0.0,483.89484999999996,459.98004066666664,23.914811333333333,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
22,456.512162,432.60120333333333,23.910963133333333,0.0,480.6917973333333,456.8256786666667,23.8661192,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
23,463.59571666666665,439.81544399999996,23.78027266666667,0.0,477.7391606666667,453.908152,23.831014200000002,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
24,442.0816493333333,418.1503206666667,23.931333,0.0,474.88263266666667,451.07225800000003,23.81037106666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
25,445.35348266666665,421.59379133333334,23.759695866666668,0.0,472.381434,448.5991686666667,23.78226546666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
26,440.18778533333335,416.38235333333336,23.805431133333332,0.0,469.7325646666667,445.9470886666667,23.78547646666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
27,445.85183866666665,421.868494,23.983348,0.0,467.528206,443.77348,23.7547248,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
28,440.7142806666667,417.02949266666667,23.6847828,0.0,465.08466000000004,441.334844,23.749817,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
29,433.6429053333333,409.74263133333335,23.90027673333333,0.0,462.9741393333333,439.21501866666665,23.759120066666664,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
30,432.6728566666667,408.87191333333334,23.800942466666665,0.0,461.053026,437.32505733333335,23.7279732,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
31,435.2405806666667,411.24636666666663,23.994211866666667,0.0,459.0492566666666,435.3233246666667,23.725929866666668,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
32,429.82985666666667,406.21073533333333,23.6191244,0.0,457.288654,433.61275,23.675910666666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
33,412.95562866666666,389.69421933333336,23.2614132,0.0,455.17788333333334,431.50440466666663,23.673479999999998,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
34,441.1033366666667,417.3288333333333,23.774498866666665,0.0,453.311992,429.634262,23.677727533333332,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
35,424.3263986666667,400.62177866666667,23.704621999999997,0.0,451.74224599999997,428.05315666666667,23.6890872,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
36,411.7789033333333,388.369014,23.409887,0.0,450.40568866666666,426.723928,23.681762266666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
37,421.40973933333333,397.799954,23.60978886666667,0.0,448.4674026666667,424.7748233333333,23.6925812,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
38,419.04281266666663,395.38321333333334,23.6595982,0.0,447.29199866666664,423.5878646666667,23.704135533333332,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
39,428.9598813333333,404.7587306666667,24.201149333333333,0.0,445.73937600000005,422.0270546666667,23.712324533333334,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
40,410.74734133333334,386.837018,23.910322533333332,0.0,444.59406533333333,420.8613526666667,23.732709933333336,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
41,414.8548,391.10160133333335,23.753200933333332,0.0,443.02357266666667,419.2838573333333,23.739722066666666,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
42,407.70501133333335,384.05277466666666,23.6522324,0.0,441.892314,418.14204666666666,23.750265533333334,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
43,413.65322199999997,389.74974333333336,23.903480933333334,0.0,440.60020199999997,416.82915266666663,23.77105026666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
44,420.8842026666667,396.43952,24.444684133333332,0.0,439.343752,415.57468933333337,23.769066,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
45,406.75540266666667,383.1401173333333,23.6152832,0.0,438.23051200000003,414.450222,23.7802848,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
46,420.07262133333336,395.95512333333335,24.117503266666667,0.0,437.10650400000003,413.3043126666667,23.802200266666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
47,406.7066493333333,382.67780533333337,24.0288454,0.0,436.26557133333336,412.46125133333334,23.8043224,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
48,399.395692,375.7245086666666,23.671183466666665,0.0,434.728988,410.98825066666666,23.740736666666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
49,396.8041406666667,372.8282226666667,23.975915333333333,0.0,433.1413166666667,409.3923306666667,23.748990466666665,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
50,388.35200933333334,364.85254933333334,23.4994546,0.0,431.816382,408.0271133333333,23.789269400000002,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
51,410.6521353333334,386.5901646666667,24.06197,0.0,430.6205146666667,406.82293200000004,23.797582666666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
52,391.8498313333333,368.016578,23.833254333333336,0.0,429.78569400000003,405.986586,23.7991114,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
53,397.9300326666667,373.9557833333334,23.974249999999998,0.0,428.7066046666667,404.8793826666667,23.82722353333333,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
54,392.15855999999997,368.2233826666667,23.935180066666664,0.0,427.62717066666664,403.78569733333336,23.841472933333332,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
55,407.0877953333333,382.6709813333334,24.41681786666667,0.0,426.60407066666664,402.7460386666667,23.858030266666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
56,394.6519286666667,370.5475926666667,24.1043328,0.0,425.85968733333334,401.99724133333336,23.862447333333332,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
57,392.4859673333333,368.320762,24.1652034,0.0,424.849198,400.965558,23.88363886666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
58,388.5820166666666,364.56871333333333,24.013306866666667,0.0,424.224066,400.338386,23.885682266666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
59,385.3236066666667,361.35142333333334,23.9721862,0.0,423.0196353333333,399.1101066666667,23.909529266666667,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
60,378.39939733333335,354.6429626666667,23.75642733333333,0.0,422.30467200000004,398.3760506666667,23.928615733333334,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
61,391.0134673333333,366.97354133333334,24.039928133333333,0.0,421.763976,397.84190800000005,23.922070666666666,0.0,64,256,0,32,5,3.7276e-05,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,16,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/agren_40_lr/runs/2,./data/tuner/agren_40_lr/runs/2/losses.csv,2
