epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,use_beta_S_in_test_loss,test_beta_S,main_folder,losses_file,run
67,363.7020003125,338.20280683035713,25.49919310267857,0.0,423.12201754464286,398.0466263839286,25.075392035714287,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
68,362.1472374776786,336.63069808035715,25.516539950892856,0.0,422.67846758928573,397.58820560267856,25.09026217857143,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
69,360.94572205357144,335.42080973214286,25.524911839285714,0.0,422.3320118080357,397.2316080580357,25.100403354910714,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
70,359.77683966517856,334.23490386160717,25.54193573883929,0.0,422.0246502678571,396.9069948883929,25.117655676339286,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
71,358.21095604910715,332.64091859375003,25.570037995535717,0.0,421.5288439732143,396.3778143526786,25.15103044642857,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
72,363.1563799542334,337.64939141876425,25.506989503432493,0.0,421.2306556292906,396.1982080091533,25.03244809382151,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
73,358.9463532951945,333.4191391533181,25.527214098398172,0.0,419.3892580549199,394.35788517162473,25.031373361556064,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
74,356.8164700915332,331.27082977116703,25.54564066132723,0.0,418.8274757665904,393.7686867734554,25.05878953318078,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
75,355.4177037299771,329.86338732265443,25.554316306636156,0.0,418.6900038672769,393.62947407322656,25.060529640732266,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
76,353.9795183066361,328.4172824485126,25.56223547826087,0.0,418.2522057208238,393.18338057208234,25.06882541189931,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
77,352.6218922425629,327.0376014874142,25.584291311212816,0.0,417.8645735469108,392.7751437299771,25.089429441647596,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
78,351.27222249427916,325.6721446224256,25.60007886270023,0.0,417.48260189931347,392.3767343020595,25.105866963386728,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
79,350.489411784897,324.8749889702517,25.614422027459955,0.0,417.5080310755149,392.39328123569794,25.114748684210525,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
80,360.5486619230769,335.11461117521367,25.43405092735043,0.0,417.7198612820513,392.7303351282051,24.989525805555555,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
81,355.0469881196581,329.54506074786326,25.501927213675213,0.0,414.3911803632478,389.35147722222223,25.039703014957265,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
82,353.234898974359,327.7149449358974,25.519953758547008,0.0,413.974485,388.9324814957265,25.042003305555557,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
83,351.43290267094017,325.8935361752137,25.539365423076923,0.0,413.1895612393162,388.1271982051282,25.06236283119658,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
84,350.6121181623932,325.0653151282051,25.546803514957265,0.0,413.2203816025641,388.15419583333335,25.066185865384618,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
85,349.38962147435893,323.8300417307692,25.559579826923077,0.0,412.8101963461538,387.73785952991454,25.072337243589743,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
86,348.4918173076923,322.9216548076923,25.57016282051282,0.0,412.44912728632477,387.3702000854701,25.07892719230769,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
87,347.1657716025641,321.57138420940174,25.59438670726496,0.0,411.7072260683761,386.6013478632479,25.105878713675214,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
88,356.83383284090905,331.26795224999995,25.565880186363636,0.0,413.32956452272725,388.3568228863636,24.972742097727274,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
89,350.3941673863636,324.7524421136364,25.641724645454545,0.0,410.33009154545454,385.2991535909091,25.03093690681818,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
90,348.5901053181818,322.93567249999995,25.654432111363636,0.0,410.10862981818184,385.0656271818182,25.04300225,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
91,347.52995152272723,321.86173402272726,25.668218031818185,0.0,410.03896995454545,384.97723611363637,25.06173475,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
92,346.22056890909096,320.53081988636364,25.689748404545455,0.0,409.9052349772727,384.82207227272727,25.083161931818182,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
93,344.85588397727275,319.1536435681818,25.702240009090907,0.0,409.7352569318182,384.64643670454547,25.088820452272728,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
94,344.12600538636366,318.40822122727275,25.717783904545456,0.0,409.5999281590909,384.49374863636365,25.10618025909091,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
95,343.5512783181818,317.8319911136363,25.719287390909088,0.0,409.7822538181818,384.67602529545456,25.1062288,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
96,347.3488386713287,321.8433048717948,25.505534137529136,0.0,409.38916829836825,384.3603476923077,25.028820627039625,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
97,343.72416240093236,318.19368160839156,25.53048137995338,0.0,408.2353113286713,383.16729158508156,25.068019645687645,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
98,341.7452215850816,316.189845058275,25.555377272727274,0.0,407.6935269230769,382.5884838927739,25.10504213752914,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
99,339.9359555011655,314.35381759906755,25.582138386946387,0.0,407.0250754079254,381.8895143589744,25.13556057808858,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
100,339.65926967365965,314.0751048717949,25.58416523776224,0.0,407.7249067832168,382.58945913752916,25.135447433566437,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
101,338.2823887645688,312.6757842890443,25.606605025641024,0.0,407.3444905594406,382.1816353379953,25.162855363636364,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
102,337.2572693939394,311.6286218881119,25.628647638694638,0.0,407.32911002331,382.14499787878793,25.184112291375293,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
103,336.45647829836827,310.81114629370626,25.645331331002332,0.0,407.4015976456877,382.19653526806525,25.205061596736595,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
104,343.15642115909094,317.5830053181818,25.573414795454543,0.0,406.66144875000003,381.54969040909094,25.11175850227273,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
105,339.74503965909093,314.1603030227273,25.584737104545457,0.0,405.40351688636366,380.28912622727273,25.114390631818186,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
106,338.1232195681818,312.5211362727273,25.602083731818183,0.0,405.1481484318182,380.0169186590909,25.131229372727272,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
107,336.2205618181818,310.5835026136363,25.63705909318182,0.0,404.45203634090905,379.28450745454546,25.167529334090908,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
108,334.9390949318182,309.2735564545454,25.66553806590909,0.0,404.0696069772727,378.88109809090906,25.188508372727274,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
109,334.9634011590909,309.29934552272726,25.664056045454547,0.0,405.03045845454545,379.8287482272727,25.201710543181818,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
110,333.5373144318182,307.85093954545454,25.686375238636366,0.0,404.11733204545453,378.9062348636363,25.211097011363638,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
111,332.2282691818182,306.51487772727273,25.713391111363638,0.0,403.69337590909095,378.45193052272725,25.241445879545456,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
112,398.94120473913046,373.0790520652174,25.86215351956522,0.0,450.0398452826087,424.77403067391305,25.265814491304347,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
113,353.62200323913044,327.87404541304346,25.74795775869565,0.0,414.9199712826087,389.672849,25.247122332608694,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
114,341.77441258695654,316.08723786956523,25.68717425,0.0,406.2207257608696,381.05701904347825,25.163706460869566,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
115,338.46152567391306,312.7803451521739,25.681180723913045,0.0,404.30452149999996,379.15751617391305,25.147005554347825,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
116,336.70337417391306,311.0047872826087,25.698587332608696,0.0,403.5715422173913,378.4081190869565,25.163423932608698,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
117,335.55401867391305,309.85491502173915,25.69910460652174,0.0,403.3027413260869,378.14376930434787,25.15897193478261,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
118,335.18472697826087,309.4820323478261,25.702694578260868,0.0,403.7270902391304,378.5579032608696,25.169186647826088,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
119,332.85309360869564,307.11943897826086,25.73365462391304,0.0,402.4272811521739,377.224746,25.202533573913044,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
120,336.8186985491071,311.27845580357143,25.54024256026786,0.0,402.2401799330357,377.14287529017855,25.097303892857145,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
121,332.88614348214287,307.30053424107143,25.58560825223214,0.0,400.7164695089286,375.582145625,25.134323397321428,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
122,331.3356569419643,305.73140488839283,25.604251970982144,0.0,400.71118935267856,375.56200783482143,25.149180392857144,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
123,330.2380059151786,304.61155441964286,25.626451390625,0.0,400.91890763392854,375.7507389955357,25.168168564732145,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
124,329.44624930803576,303.8033260267857,25.642922823660715,0.0,401.05372037946427,375.8662607142857,25.187460578125002,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
125,328.70024363839286,303.03771113839286,25.66253235267857,0.0,401.14276252232145,375.9426718973214,25.200090029017854,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
126,327.7025426116071,302.00897006696425,25.693573078125002,0.0,401.0367894419643,375.8050430357143,25.231746638392856,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
127,326.77528544642854,301.0609665848214,25.714318558035718,0.0,400.8256733482143,375.57936892857145,25.246305037946428,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
128,338.05807079059826,312.3430406196581,25.71502978846154,0.0,400.97888104700854,375.83141470085474,25.147467025641028,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
129,334.4102669017094,308.65531371794873,25.75495372863248,0.0,399.359472991453,374.1676344017094,25.191837636752137,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
130,332.7579319230769,306.9747754700855,25.783157258547007,0.0,398.84506512820514,373.6371934615385,25.20787148931624,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
131,331.6051617521368,305.78523104700855,25.819931243589746,0.0,398.53945382478634,373.29387111111106,25.245582414529917,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
132,330.847374059829,305.01728036324783,25.830093651709404,0.0,398.70812354700854,373.45876433760685,25.249358743589745,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
133,329.7981794658119,303.9430058974359,25.85517417948718,0.0,398.38123275641027,373.11128844017094,25.269943929487177,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
134,328.66871594017096,302.78915792735046,25.87955825213675,0.0,397.9877332478632,372.6982902777778,25.289443997863245,0.0,256,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,1,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,False,0.0,./data/models/agren_40_long/,./data/models/agren_40_long/losses.csv,0
